Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Name,string,0,1,"The name of the argument, when the expression is passed to a function.",,,,,,,,,,,,,
TypeName,string,1,1,"The name of this class, used for deserialization of derived types.",,,,,,,,,,,,,
