Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Value,string,1,1,The value to which a label is assigned,,,,,,,,,,,,,
Label,string,1,1,The label to be assigned to the value,,,,,,,,,,,,,
