Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
WeightVariable,ExpressionBase,0,1,The variable used as a weight in the operation.,,,,,,,,,,,,,
WeightType,string,0,1,Type of weight to use,,,,,frequency probability Stata_aweight Stata_iweight,,,,,,,,
