Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
OperatorSymbol,string,0,1,TODO,,,,,,,,,,,
Operands,Expression,0,n,TODO,,,,,,,,,,,
