Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
PropertyName,string,0,1,"The name of the property to be set (for example, 'Title' or 'Subtitle').",,,,,,,,,,,
Value,string,0,1,The value of the property.,,,,,,,,,,,
