Name,DataType,MinCardinality,MaxCardinality,Description,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
Message,string,0,1,A message describing the issue with the invalid command.,,,,,,,,,,,
Reason,string,0,1,Indicates the type of unsupported command.,,,,,,,,,,,
