Name,DataType,MinCardinality,MaxCardinality,Description,Ordered,AllowSubtypes,MinLength,MaxLength,Enumeration,Pattern,MinInclusive,MinExclusive,MaxInclusive,MaxExclusive,DeprecatedNamespace,DeprecatedElementOrAttribute,DeprecatedChoiceGroup
ArgumentName,string,0,1,The name of the parameter.,,,,,,,,,,,,,
ArgumentValue,ExpressionBase,0,1,The value of the parameter.,,true,,,,,,,,,,,
